adapter,case_id,confidence,expected,label,latency_ms,model_name,ok,pair,requested_model,returned_model,text,wall_ms,warmup
openrouter-decisions,banking77-test-2942,0.99,card_about_to_expire,card_about_to_expire,345.054614,openrouter-jev,True,250,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Will I need to order a new card since mine expires next month?,464.974055,False
openrouter-decisions,banking77-test-3034,0.67,verify_my_identity,verify_my_identity,333.208527,openrouter-jev,True,251,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Do I need any kind of documentation for the identity check?,460.183583,False
openrouter-decisions,banking77-test-0973,0.99,card_acceptance,card_acceptance,638.084535,openrouter-jev,True,252,typesafe/jev-1.13,typesafe/jev-1.13-20260917,What places can I use my card?,762.875922,False
openrouter-decisions,banking77-test-0252,0.7,fiat_currency_support,fiat_currency_support,489.602856,openrouter-jev,True,253,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Is it permissible to hold money in multiple currencies?,589.425753,False
openrouter-decisions,banking77-test-2219,0.97,transfer_fee_charged,transfer_fee_charged,331.892483,openrouter-jev,True,254,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Is there a transfer fee?,428.46674,False
openrouter-decisions,banking77-test-2944,0.98,card_about_to_expire,card_about_to_expire,538.922323,openrouter-jev,True,255,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Do you have to order a new card before your current card expires?,623.105606,False
openrouter-decisions,banking77-test-2649,1.0,top_up_failed,top_up_failed,463.423636,openrouter-jev,True,256,typesafe/jev-1.13,typesafe/jev-1.13-20260917,What reason did my top-up fail for?,607.745664,False
openrouter-decisions,banking77-test-1501,1.0,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,378.644675,openrouter-jev,True,257,typesafe/jev-1.13,typesafe/jev-1.13-20260917,I found a charge for a direct debit that was not made by me.,492.909378,False
openrouter-decisions,banking77-test-1174,0.98,why_verify_identity,why_verify_identity,378.128472,openrouter-jev,True,258,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Why do you need so much information to verify my identity?,496.655477,False
openrouter-decisions,banking77-test-0237,0.41,pending_cash_withdrawal,declined_cash_withdrawal,383.826993,openrouter-jev,True,259,typesafe/jev-1.13,typesafe/jev-1.13-20260917,My account was charged for a withdraw I tried to make that was decline.,493.404376,False
openrouter-decisions,banking77-test-0346,0.99,automatic_top_up,transfer_timing,337.952883,openrouter-jev,True,260,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Can I space out how often money is transferred along my travels?,460.906966,False
openrouter-decisions,banking77-test-0982,0.87,card_acceptance,card_acceptance,433.950127,openrouter-jev,True,261,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Is there any place I cannot use my card?,558.419454,False
openrouter-decisions,banking77-test-1863,0.81,pending_transfer,transfer_timing,351.208186,openrouter-jev,True,262,typesafe/jev-1.13,typesafe/jev-1.13-20260917,When will my transfer go through?,487.647067,False
openrouter-decisions,banking77-test-1508,1.0,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,398.904079,openrouter-jev,True,263,typesafe/jev-1.13,typesafe/jev-1.13-20260917,I have a direct debit charge that I do not recognize,525.232729,False
openrouter-decisions,banking77-test-0427,0.31,exchange_via_app,exchange_via_app,387.317887,openrouter-jev,True,264,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Can am I able to exchange currencies?,502.43894,False
openrouter-decisions,banking77-test-1944,0.91,card_swallowed,card_swallowed,305.277874,openrouter-jev,True,265,typesafe/jev-1.13,typesafe/jev-1.13-20260917,I have a problem!  The ATM stole my card!,409.914122,False
openrouter-decisions,banking77-test-0619,0.81,top_up_by_bank_transfer_charge,top_up_by_card_charge,343.73293,openrouter-jev,True,266,typesafe/jev-1.13,typesafe/jev-1.13-20260917,What are the fees for top-ups?,455.810144,False
openrouter-decisions,banking77-test-2350,0.86,transfer_into_account,transfer_into_account,339.503942,openrouter-jev,True,267,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Are there ways to transfer money into my account?,463.518516,False
openrouter-decisions,banking77-test-0221,1.0,pending_cash_withdrawal,pending_cash_withdrawal,339.54086,openrouter-jev,True,268,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Why do I have a pending cash withdrawal?,465.435202,False
openrouter-decisions,banking77-test-1338,0.97,topping_up_by_card,pending_top_up,344.988837,openrouter-jev,True,269,typesafe/jev-1.13,typesafe/jev-1.13-20260917,"I did a top-up, but I'm not seeing it in my wallet yet.",473.561141,False
openrouter-decisions,banking77-test-1768,0.81,Refund_not_showing_up,request_refund,315.955048,openrouter-jev,True,270,typesafe/jev-1.13,typesafe/jev-1.13-20260917,How long does it take for a refund?,438.400532,False
openrouter-decisions,banking77-test-1807,1.0,declined_card_payment,declined_card_payment,336.605224,openrouter-jev,True,271,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Why did it decline my payment?,456.996332,False
openrouter-decisions,banking77-test-0491,1.0,age_limit,age_limit,352.267973,openrouter-jev,True,272,typesafe/jev-1.13,typesafe/jev-1.13-20260917,What is the minimum age to open an account?,436.54978,False
openrouter-decisions,banking77-test-1945,1.0,card_swallowed,card_swallowed,393.313079,openrouter-jev,True,273,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Why would an ATM swallow my card?,483.656138,False
openrouter-decisions,banking77-test-2955,0.98,card_about_to_expire,card_about_to_expire,438.8783,openrouter-jev,True,274,typesafe/jev-1.13,typesafe/jev-1.13-20260917,"My card is expiring shortly.  How much will it cost for a replacement, and how soon can I get it?",548.690579,False
openrouter-decisions,banking77-test-3023,0.97,verify_my_identity,verify_my_identity,352.603294,openrouter-jev,True,275,typesafe/jev-1.13,typesafe/jev-1.13-20260917,What steps do I take to verify my identity?,481.946331,False
openrouter-decisions,banking77-test-1743,0.98,declined_transfer,declined_transfer,387.117618,openrouter-jev,True,276,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Why was the transfer declined?,505.514022,False
openrouter-decisions,banking77-test-1102,0.49,card_payment_not_recognised,extra_charge_on_statement,317.145647,openrouter-jev,True,277,typesafe/jev-1.13,typesafe/jev-1.13-20260917,I think my statement has a fraudulent charge,434.960801,False
openrouter-decisions,banking77-test-0793,1.0,wrong_amount_of_cash_received,wrong_amount_of_cash_received,360.428327,openrouter-jev,True,278,typesafe/jev-1.13,typesafe/jev-1.13-20260917,I didn't receive all the cash I asked for,452.233906,False
openrouter-decisions,banking77-test-2843,1.0,activate_my_card,activate_my_card,983.410461,openrouter-jev,True,279,typesafe/jev-1.13,typesafe/jev-1.13-20260917,What do I need to do to activate my new card?,1083.044756,False
openrouter-decisions,banking77-test-1753,0.8,declined_transfer,failed_transfer,393.137405,openrouter-jev,True,280,typesafe/jev-1.13,typesafe/jev-1.13-20260917,I can't transfer money from my account.,520.712351,False
openrouter-decisions,banking77-test-2989,0.9,apple_pay_or_google_pay,top_up_failed,390.704985,openrouter-jev,True,281,typesafe/jev-1.13,typesafe/jev-1.13-20260917,I got my American Express in Apple Bay but top up is not working,517.914891,False
openrouter-decisions,banking77-test-0807,0.67,card_payment_fee_charged,card_payment_fee_charged,301.947848,openrouter-jev,True,282,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Why was I charged for card payment?,429.957968,False
openrouter-decisions,banking77-test-0034,0.78,card_arrival,card_arrival,311.007212,openrouter-jev,True,283,typesafe/jev-1.13,typesafe/jev-1.13-20260917,I'm still waiting on my card to be delivered.,408.819738,False
openrouter-decisions,banking77-test-1422,0.52,compromised_card,lost_or_stolen_card,347.796909,openrouter-jev,True,284,typesafe/jev-1.13,typesafe/jev-1.13-20260917,How do I freeze my card using the app?,431.283071,False
openrouter-decisions,banking77-test-2309,0.98,failed_transfer,failed_transfer,365.121117,openrouter-jev,True,285,typesafe/jev-1.13,typesafe/jev-1.13-20260917,"I can not seem to make a successful transfer, can you tell me what I'm doing wrong?",484.489655,False
openrouter-decisions,banking77-test-1125,1.0,edit_personal_details,edit_personal_details,336.978058,openrouter-jev,True,286,typesafe/jev-1.13,typesafe/jev-1.13-20260917,"got married, need to change account name",472.248441,False
openrouter-decisions,banking77-test-2149,0.99,change_pin,change_pin,442.766087,openrouter-jev,True,287,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Help me set up a new PIN?,559.990937,False
openrouter-decisions,banking77-test-3012,0.94,verify_my_identity,verify_my_identity,342.545296,openrouter-jev,True,288,typesafe/jev-1.13,typesafe/jev-1.13-20260917,What do I need to verify my identity,485.115961,False
openrouter-decisions,banking77-test-1016,1.0,top_up_reverted,top_up_reverted,323.981485,openrouter-jev,True,289,typesafe/jev-1.13,typesafe/jev-1.13-20260917,The application reverted my top-up.,447.283174,False
openrouter-decisions,banking77-test-2861,1.0,activate_my_card,activate_my_card,346.784387,openrouter-jev,True,290,typesafe/jev-1.13,typesafe/jev-1.13-20260917,I have a new card and I want to activate it,474.870938,False
openrouter-decisions,banking77-test-0123,1.0,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,332.004644,openrouter-jev,True,291,typesafe/jev-1.13,typesafe/jev-1.13-20260917,the card payment exchange rate is wrong,442.366626,False
openrouter-decisions,banking77-test-2587,1.0,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,337.518016,openrouter-jev,True,292,typesafe/jev-1.13,typesafe/jev-1.13-20260917,My cash withdrawal charged me the wrong exchange rate,456.550942,False
openrouter-decisions,banking77-test-1186,1.0,why_verify_identity,why_verify_identity,322.032327,openrouter-jev,True,293,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Why do you require so many identity details?,436.968841,False
openrouter-decisions,banking77-test-1108,0.7,card_payment_not_recognised,card_payment_not_recognised,336.407618,openrouter-jev,True,294,typesafe/jev-1.13,typesafe/jev-1.13-20260917,I have an unauthorized transaction on my statement,456.454756,False
openrouter-decisions,banking77-test-0478,0.93,lost_or_stolen_card,lost_or_stolen_card,371.520091,openrouter-jev,True,295,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Are you able to locate my card?,495.055084,False
openrouter-decisions,banking77-test-0142,0.5,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,469.960702,openrouter-jev,True,296,typesafe/jev-1.13,typesafe/jev-1.13-20260917,"When I made a purchase last Saturday, I was charged extra. Did I receive the right exchange rate?",624.31084,False
openrouter-decisions,banking77-test-0162,0.91,extra_charge_on_statement,extra_charge_on_statement,468.856804,openrouter-jev,True,297,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Why is there a fee for an extra pound in my statement?,629.958507,False
openrouter-decisions,banking77-test-2176,0.51,beneficiary_not_allowed,transfer_into_account,351.939888,openrouter-jev,True,298,typesafe/jev-1.13,typesafe/jev-1.13-20260917,Can I transfer money to a beneficiery?,466.065909,False
openrouter-decisions,banking77-test-0442,0.99,lost_or_stolen_card,lost_or_stolen_card,324.538449,openrouter-jev,True,299,typesafe/jev-1.13,typesafe/jev-1.13-20260917,I can't find my card and think it may have been stolen.,439.831773,False
openrouter-decisions,banking77-test-2784,0.99,exchange_charge,exchange_charge,336.947177,openrouter-jev,True,300,typesafe/jev-1.13,typesafe/jev-1.13-20260917,What is the exchange fee?,458.411845,False
openrouter-decisions,banking77-test-0531,0.98,pin_blocked,pin_blocked,320.11564,openrouter-jev,True,301,typesafe/jev-1.13,typesafe/jev-1.13-20260917,How many tries do I have to enter my pin before I'm blocked?,400.374995,False
openrouter-decisions,banking77-test-0714,0.22,cancel_transfer,failed_transfer,384.262851,openrouter-jev,True,302,typesafe/jev-1.13,typesafe/jev-1.13-20260917,I made an error in payment yesterday and I need it fixed asap because it's for my rent tomorrow.,485.1948,False
openrouter-decisions,banking77-test-1148,1.0,edit_personal_details,edit_personal_details,332.171262,openrouter-jev,True,303,typesafe/jev-1.13,typesafe/jev-1.13-20260917,how do i change name?,440.135589,False
openrouter-decisions,banking77-test-1258,0.91,get_physical_card,card_arrival,364.420444,openrouter-jev,True,304,typesafe/jev-1.13,typesafe/jev-1.13-20260917,I received my card but not my PIN.,478.83608,False
openrouter-decisions,banking77-test-1411,0.59,compromised_card,card_payment_not_recognised,357.545408,openrouter-jev,True,305,typesafe/jev-1.13,typesafe/jev-1.13-20260917,What do I do to stop unauthorized transactions on my card? I was never in the place from which the transactions on my bill were made and I never made them. Please help!,476.483238,False
openrouter-decisions,banking77-test-0122,0.91,card_payment_wrong_exchange_rate,exchange_charge,360.156157,openrouter-jev,True,306,typesafe/jev-1.13,typesafe/jev-1.13-20260917,I made a currency exchange and think I was charged more than I should of been.,467.275982,False
openrouter-decisions,banking77-test-0587,0.34,contactless_not_working,card_payment_fee_charged,336.796946,openrouter-jev,True,307,typesafe/jev-1.13,typesafe/jev-1.13-20260917,what is the charges for new card?,449.938784,False
